match_id,ball,city,batting_team,toss_decision,target,bowling_team,current_score,runs_left,balls_left,wickets_left,crr,rrr,result
7916,4,Mumbai,Mumbai Indians,field,130,Sunrisers Hyderabad,33,98,74,7,4.304347826086956,7.945945945945946,0
493,4,Hyderabad,Mumbai Indians,bat,157,Sunrisers Hyderabad,6,152,104,9,2.25,8.76923076923077,1
533,1,Ahmedabad,Rajasthan Royals,bat,156,Chennai Super Kings,148,9,17,9,8.62135922330097,3.176470588235294,1
617,2,Bangalore,Mumbai Indians,field,151,Royal Challengers Bangalore,1,151,118,10,3.0,7.677966101694915,1
50,1,Mumbai,Mumbai Indians,field,230,Kings XI Punjab,149,82,29,6,9.824175824175825,16.96551724137931,0
320,4,Chennai,Chennai Super Kings,bat,205,Royal Challengers Bangalore,12,194,104,10,4.5,11.192307692307692,1
11320,2,Kolkata,Chennai Super Kings,field,170,Kolkata Knight Riders,112,59,34,6,7.813953488372093,10.411764705882353,1
127,5,Durban,Kings XI Punjab,bat,168,Royal Challengers Bangalore,79,90,61,9,8.033898305084746,8.852459016393443,1
96,6,Mumbai,Mumbai Indians,field,156,Chennai Super Kings,7,150,114,10,7.0,7.894736842105263,1
547,3,Chennai,Kolkata Knight Riders,field,134,Chennai Super Kings,87,48,33,6,6.0,8.727272727272727,0
11152,6,Delhi,Sunrisers Hyderabad,field,134,Delhi Capitals,100,35,48,8,8.333333333333334,4.375,1
405,1,Hyderabad,Sunrisers Hyderabad,bat,123,Kings XI Punjab,97,27,23,5,6.0,7.043478260869565,1
455,2,Delhi,Rajasthan Royals,bat,132,Sunrisers Hyderabad,46,87,82,9,7.2631578947368425,6.365853658536586,1
135,3,Durban,Mumbai Indians,bat,119,Kings XI Punjab,29,91,75,7,3.8666666666666667,7.28,0
11333,3,Bengaluru,Kings XI Punjab,field,213,Royal Challengers Bangalore,174,40,15,7,9.942857142857143,16.0,0
152,3,Kimberley,Chennai Super Kings,bat,140,Rajasthan Royals,130,11,15,7,7.428571428571429,4.4,1
11337,5,Delhi,Royal Challengers Bangalore,bat,193,Delhi Capitals,107,87,49,7,9.04225352112676,10.653061224489797,0
540,2,Ahmedabad,Royal Challengers Bangalore,field,130,Rajasthan Royals,78,53,64,9,8.357142857142858,4.96875,1
421,2,Mumbai,Kings XI Punjab,bat,174,Mumbai Indians,41,134,88,8,7.6875,9.136363636363637,0
148,5,Centurion,Rajasthan Royals,field,105,Royal Challengers Bangalore,3,103,109,10,1.6363636363636365,5.669724770642202,1
53,3,Kolkata,Kolkata Knight Riders,field,173,Mumbai Indians,126,48,39,5,9.333333333333334,7.384615384615385,0
499,6,Ranchi,Royal Challengers Bangalore,bat,138,Chennai Super Kings,16,123,96,9,4.0,7.6875,1
168,5,Durban,Kolkata Knight Riders,field,101,Rajasthan Royals,79,23,19,4,4.693069306930693,7.2631578947368425,1
444,1,Mumbai,Mumbai Indians,bat,178,Sunrisers Hyderabad,74,105,59,9,7.278688524590164,10.677966101694915,1
560,1,Kolkata,Kolkata Knight Riders,bat,183,Kings XI Punjab,142,42,29,5,9.362637362637363,8.689655172413794,1
7921,4,Jaipur,Rajasthan Royals,bat,152,Sunrisers Hyderabad,76,77,56,7,7.125,8.25,0
514,2,Kolkata,Kings XI Punjab,field,163,Kolkata Knight Riders,45,119,88,9,8.4375,8.113636363636363,0
138,1,East London,Kolkata Knight Riders,bat,148,Mumbai Indians,76,73,47,8,6.2465753424657535,9.319148936170214,0
234,4,Mumbai,Mumbai Indians,bat,168,Chennai Super Kings,144,25,2,1,7.322033898305085,75.0,0
7914,8,Jaipur,Rajasthan Royals,bat,172,Mumbai Indians,100,73,46,8,8.108108108108109,9.521739130434783,1
84,1,Bangalore,Kings XI Punjab,field,126,Royal Challengers Bangalore,117,10,17,6,6.815533980582524,3.5294117647058822,1
450,7,Dharamsala,Mumbai Indians,field,183,Kings XI Punjab,117,67,23,4,7.237113402061856,17.47826086956522,0
11324,4,Hyderabad,Sunrisers Hyderabad,bat,139,Chennai Super Kings,37,103,98,10,10.090909090909092,6.3061224489795915,1
37,4,Mumbai,Mumbai Indians,bat,162,Royal Challengers Bangalore,66,97,68,8,7.615384615384615,8.558823529411764,1
391,1,Chandigarh,Chennai Super Kings,field,138,Kings XI Punjab,69,70,59,10,6.786885245901639,7.11864406779661,1
370,3,Mumbai,Mumbai Indians,field,140,Kolkata Knight Riders,46,95,69,9,5.411764705882353,8.26086956521739,0
472,5,Abu Dhabi,Kolkata Knight Riders,field,132,Kings XI Punjab,74,59,31,3,4.98876404494382,11.419354838709678,0
11335,5,Chennai,Chennai Super Kings,field,159,Mumbai Indians,46,114,73,6,5.872340425531915,9.36986301369863,0
61,2,Chandigarh,Kings XI Punjab,bat,240,Chennai Super Kings,27,214,100,10,8.1,12.84,0
135,1,Durban,Mumbai Indians,bat,119,Kings XI Punjab,23,97,83,7,3.72972972972973,7.0120481927710845,0
11317,3,Kolkata,Delhi Capitals,field,183,Kolkata Knight Riders,46,138,93,9,10.222222222222221,8.903225806451612,1
11346,6,Mohali,Kings XI Punjab,field,172,Chennai Super Kings,126,47,48,8,10.5,5.875,1
7920,6,Pune,Mumbai Indians,field,176,Chennai Super Kings,36,141,96,10,9.0,8.8125,1
256,5,Chandigarh,Rajasthan Royals,field,195,Kings XI Punjab,101,95,37,5,7.301204819277109,15.405405405405405,0
392,3,Bangalore,Royal Challengers Bangalore,field,154,Kolkata Knight Riders,67,88,69,9,7.882352941176471,7.6521739130434785,1
7901,5,Bengaluru,Royal Challengers Bangalore,field,161,Kings XI Punjab,6,156,115,9,7.2,8.139130434782608,1
552,5,Chandigarh,Kings XI Punjab,bat,172,Mumbai Indians,4,169,115,10,4.8,8.817391304347826,0
311,6,Jaipur,Kings XI Punjab,field,191,Rajasthan Royals,61,131,72,6,7.625,10.916666666666666,0
127,2,Durban,Kings XI Punjab,bat,168,Royal Challengers Bangalore,119,50,28,8,7.760869565217392,10.714285714285714,1
461,6,Abu Dhabi,Rajasthan Royals,field,133,Sunrisers Hyderabad,30,104,84,8,5.0,7.428571428571429,1
11318,5,Mumbai,Rajasthan Royals,field,191,Mumbai Indians,8,184,109,10,4.363636363636363,10.128440366972477,1
7932,3,Hyderabad,Royal Challengers Bangalore,field,155,Sunrisers Hyderabad,82,74,57,7,7.809523809523809,7.7894736842105265,0
436,3,Chandigarh,Rajasthan Royals,field,145,Kings XI Punjab,22,124,93,9,4.888888888888889,8.0,1
622,3,Chandigarh,Sunrisers Hyderabad,bat,179,Kings XI Punjab,163,17,9,7,8.81081081081081,11.333333333333334,1
305,5,Mumbai,Mumbai Indians,field,147,Kolkata Knight Riders,119,29,31,6,8.02247191011236,5.612903225806452,1
11413,2,Visakhapatnam,Delhi Capitals,field,171,Sunrisers Hyderabad,10,162,112,10,7.5,8.678571428571429,1
143,6,Johannesburg,Royal Challengers Bangalore,bat,149,Mumbai Indians,87,63,48,9,7.25,7.875,1
396,1,Chennai,Chennai Super Kings,field,165,Royal Challengers Bangalore,96,70,35,6,6.776470588235294,12.0,1
389,1,Jaipur,Kolkata Knight Riders,field,144,Rajasthan Royals,50,95,65,5,5.454545454545454,8.76923076923077,0
322,6,Kolkata,Kolkata Knight Riders,bat,131,Rajasthan Royals,95,37,30,7,6.333333333333333,7.4,1
490,2,Mumbai,Chennai Super Kings,field,157,Mumbai Indians,2,156,118,10,6.0,7.932203389830509,1
11150,1,Jaipur,Rajasthan Royals,field,164,Royal Challengers Bangalore,52,113,89,10,10.064516129032258,7.617977528089888,1
552,3,Chandigarh,Kings XI Punjab,bat,172,Mumbai Indians,66,107,69,8,7.764705882352941,9.304347826086957,0
532,2,Pune,Kolkata Knight Riders,field,155,Kings XI Punjab,69,87,58,5,6.67741935483871,9.0,1
597,1,Chandigarh,Kings XI Punjab,field,189,Mumbai Indians,69,121,65,8,7.527272727272727,11.169230769230769,0
558,2,Mumbai,Rajasthan Royals,field,201,Sunrisers Hyderabad,39,163,82,8,6.157894736842105,11.926829268292684,0
10,6,Mumbai,Mumbai Indians,field,158,Sunrisers Hyderabad,149,10,18,6,8.764705882352942,3.3333333333333335,1
573,2,Mumbai,Chennai Super Kings,bat,187,Mumbai Indians,4,184,112,9,3.0,9.857142857142858,0
7947,1,Hyderabad,Kolkata Knight Riders,bat,183,Sunrisers Hyderabad,171,13,11,6,9.412844036697248,7.090909090909091,1
11323,1,Mohali,Rajasthan Royals,field,190,Kings XI Punjab,30,161,101,10,9.473684210526315,9.564356435643564,0
474,1,Sharjah,Chennai Super Kings,bat,145,Sunrisers Hyderabad,48,98,83,10,7.783783783783784,7.0843373493975905,1
521,2,Chennai,Sunrisers Hyderabad,bat,209,Chennai Super Kings,33,177,94,9,7.615384615384615,11.297872340425531,0
452,7,Bangalore,Chennai Super Kings,field,106,Royal Challengers Bangalore,68,39,77,6,9.488372093023257,3.038961038961039,0
7926,5,Kolkata,Kolkata Knight Riders,field,184,Chennai Super Kings,145,40,31,6,9.775280898876405,7.741935483870968,1
569,3,Chandigarh,Chennai Super Kings,bat,130,Kings XI Punjab,129,2,21,7,7.818181818181818,0.5714285714285714,1
11311,1,Bengaluru,Delhi Capitals,field,154,Royal Challengers Bangalore,62,93,83,9,10.054054054054054,6.72289156626506,1
506,2,Kolkata,Royal Challengers Bangalore,field,195,Kolkata Knight Riders,39,157,82,9,6.157894736842105,11.487804878048781,0
11322,3,Mumbai,Mumbai Indians,field,179,Royal Challengers Bangalore,52,128,93,10,11.555555555555555,8.258064516129032,1
7916,5,Mumbai,Mumbai Indians,field,130,Sunrisers Hyderabad,27,104,79,7,3.951219512195122,7.89873417721519,0
7,1,Mumbai,Mumbai Indians,field,178,Kolkata Knight Riders,71,108,71,9,8.693877551020408,9.126760563380282,1
415,4,Kolkata,Kolkata Knight Riders,bat,149,Kings XI Punjab,10,140,110,8,6.0,7.636363636363637,1
7927,6,Indore,Mumbai Indians,field,184,Kings XI Punjab,119,66,30,7,7.933333333333334,13.2,1
168,2,Durban,Kolkata Knight Riders,field,101,Rajasthan Royals,83,19,16,4,4.788461538461538,7.125,1
549,1,Mumbai,Rajasthan Royals,field,187,Mumbai Indians,99,89,53,8,8.865671641791044,10.075471698113208,0
319,3,Mumbai,Rajasthan Royals,field,197,Mumbai Indians,104,94,45,7,8.32,12.533333333333333,0
256,4,Chandigarh,Rajasthan Royals,field,195,Kings XI Punjab,52,144,68,6,6.0,12.705882352941176,0
527,3,Kolkata,Kolkata Knight Riders,field,165,Chennai Super Kings,42,124,81,9,6.461538461538462,9.185185185185185,1
11325,5,Delhi,Delhi Capitals,bat,174,Mumbai Indians,48,127,85,10,8.228571428571428,8.964705882352941,0
479,2,Mumbai,Mumbai Indians,bat,168,Kings XI Punjab,123,46,28,7,8.021739130434783,9.857142857142858,1
287,6,Chandigarh,Mumbai Indians,field,163,Kings XI Punjab,71,93,54,3,6.454545454545454,10.333333333333334,0
11328,7,Delhi,Delhi Capitals,field,168,Kings XI Punjab,101,68,53,9,9.044776119402986,7.69811320754717,1
479,1,Mumbai,Mumbai Indians,bat,168,Kings XI Punjab,24,145,101,8,7.578947368421052,8.613861386138614,1
243,4,Chandigarh,Kings XI Punjab,field,188,Chennai Super Kings,97,92,62,9,10.03448275862069,8.903225806451612,1
7921,1,Jaipur,Rajasthan Royals,bat,152,Sunrisers Hyderabad,71,82,65,9,7.745454545454545,7.569230769230769,0
94,3,Chandigarh,Kings XI Punjab,bat,143,Royal Challengers Bangalore,17,127,99,10,4.857142857142857,7.696969696969697,1
11334,4,Kolkata,Rajasthan Royals,field,185,Kolkata Knight Riders,157,29,14,4,8.88679245283019,12.428571428571429,1
597,3,Chandigarh,Kings XI Punjab,field,189,Mumbai Indians,62,128,69,8,7.294117647058823,11.130434782608695,0
589,4,Chandigarh,Kolkata Knight Riders,field,138,Kings XI Punjab,39,100,98,10,10.636363636363637,6.122448979591836,1
436,3,Chandigarh,Rajasthan Royals,field,145,Kings XI Punjab,71,75,63,9,7.473684210526316,7.142857142857143,1
360,3,Mumbai,Royal Challengers Bangalore,field,141,Mumbai Indians,36,106,81,10,5.538461538461538,7.851851851851852,1
11139,2,Mumbai,Mumbai Indians,field,219,Delhi Capitals,93,127,58,7,9.0,13.137931034482758,0
567,8,Mumbai,Kolkata Knight Riders,field,171,Mumbai Indians,58,114,70,8,6.96,9.771428571428572,0
8,1,Indore,Kings XI Punjab,bat,148,Royal Challengers Bangalore,120,29,47,8,9.863013698630137,3.702127659574468,1
7921,1,Jaipur,Rajasthan Royals,bat,152,Sunrisers Hyderabad,18,135,101,9,5.684210526315789,8.01980198019802,0
11317,5,Kolkata,Delhi Capitals,field,183,Kolkata Knight Riders,68,116,73,8,8.680851063829786,9.534246575342467,1
11327,3,Jaipur,Rajasthan Royals,field,171,Mumbai Indians,115,57,39,7,8.518518518518519,8.76923076923077,1
458,5,Abu Dhabi,Mumbai Indians,bat,163,Kolkata Knight Riders,15,149,103,10,5.294117647058823,8.679611650485437,0
515,5,Mumbai,Chennai Super Kings,field,173,Mumbai Indians,108,66,43,7,8.415584415584416,9.209302325581396,1
336,3,Mumbai,Kings XI Punjab,bat,163,Mumbai Indians,89,75,45,8,7.12,10.0,1
416,1,Jaipur,Rajasthan Royals,bat,144,Sunrisers Hyderabad,7,138,101,9,2.210526315789474,8.198019801980198,1
478,1,Ranchi,Kolkata Knight Riders,bat,148,Chennai Super Kings,85,64,41,5,6.455696202531645,9.365853658536585,0
449,6,Hyderabad,Rajasthan Royals,bat,136,Sunrisers Hyderabad,16,121,102,10,5.333333333333333,7.117647058823529,0
267,6,Jaipur,Rajasthan Royals,field,94,Mumbai Indians,79,16,24,8,4.9375,4.0,1
379,5,Bangalore,Mumbai Indians,field,187,Chennai Super Kings,96,92,49,5,8.112676056338028,11.26530612244898,0
251,6,Kolkata,Kolkata Knight Riders,field,81,Rajasthan Royals,64,18,42,8,4.923076923076923,2.5714285714285716,1
61,6,Chandigarh,Kings XI Punjab,bat,240,Chennai Super Kings,165,76,30,7,11.0,15.2,0
481,3,Bangalore,Royal Challengers Bangalore,field,155,Sunrisers Hyderabad,105,51,27,5,6.774193548387097,11.333333333333334,1
506,2,Kolkata,Royal Challengers Bangalore,field,195,Kolkata Knight Riders,145,51,10,5,7.909090909090909,30.6,0
201,1,Mumbai,Mumbai Indians,field,163,Kings XI Punjab,134,30,17,5,7.805825242718447,10.588235294117647,1
270,6,Kolkata,Kolkata Knight Riders,field,119,Kings XI Punjab,40,80,90,8,8.0,5.333333333333333,1
7903,6,Kolkata,Sunrisers Hyderabad,field,145,Kolkata Knight Riders,53,93,78,8,7.571428571428571,7.153846153846154,1
11149,3,Mohali,Delhi Capitals,field,175,Kings XI Punjab,32,144,99,9,9.142857142857142,8.727272727272727,0
188,3,Mumbai,Royal Challengers Bangalore,bat,151,Mumbai Indians,116,36,33,8,8.0,6.545454545454546,1
377,6,Jaipur,Mumbai Indians,bat,162,Rajasthan Royals,149,14,24,10,9.3125,3.5,1
447,4,Mumbai,Rajasthan Royals,field,166,Mumbai Indians,103,64,32,4,7.0227272727272725,12.0,0
48,5,Chandigarh,Kolkata Knight Riders,field,167,Kings XI Punjab,64,104,79,9,9.365853658536585,7.89873417721519,0
162,1,Port Elizabeth,Chennai Super Kings,bat,147,Mumbai Indians,93,55,35,7,6.564705882352941,9.428571428571429,1
11332,5,Chennai,Chennai Super Kings,field,179,Sunrisers Hyderabad,1,179,109,10,0.5454545454545454,9.853211009174313,1
7910,3,Pune,Rajasthan Royals,field,210,Chennai Super Kings,31,180,99,8,8.857142857142858,10.909090909090908,0
7922,7,Bengaluru,Kolkata Knight Riders,field,185,Royal Challengers Bangalore,62,124,77,10,8.651162790697674,9.662337662337663,1
354,6,Chandigarh,Kings XI Punjab,bat,177,Rajasthan Royals,27,151,90,9,5.4,10.066666666666666,0
42,2,Bangalore,Royal Challengers Bangalore,field,138,Kings XI Punjab,69,70,58,6,6.67741935483871,7.241379310344827,0
527,4,Kolkata,Kolkata Knight Riders,field,165,Chennai Super Kings,165,1,2,7,8.389830508474576,3.0,1
311,2,Jaipur,Kings XI Punjab,field,191,Rajasthan Royals,86,106,52,5,7.588235294117647,12.23076923076923,0
421,3,Mumbai,Kings XI Punjab,bat,174,Mumbai Indians,45,130,87,8,8.181818181818182,8.96551724137931,0
61,6,Chandigarh,Kings XI Punjab,bat,240,Chennai Super Kings,115,126,54,8,10.454545454545455,14.0,0
201,4,Mumbai,Mumbai Indians,field,163,Kings XI Punjab,81,83,62,9,8.379310344827585,8.03225806451613,1
554,6,Chennai,Royal Challengers Bangalore,bat,148,Chennai Super Kings,86,63,48,7,7.166666666666667,7.875,0
574,3,Pune,Rajasthan Royals,bat,180,Royal Challengers Bangalore,81,100,45,6,6.48,13.333333333333334,0
440,2,Chandigarh,Kings XI Punjab,field,150,Sunrisers Hyderabad,2,149,112,9,1.5,7.982142857142857,0
69,2,Chandigarh,Mumbai Indians,field,182,Kings XI Punjab,53,130,76,8,7.2272727272727275,10.263157894736842,0
231,2,Mumbai,Royal Challengers Bangalore,bat,184,Mumbai Indians,119,66,28,3,7.760869565217392,14.142857142857142,0
246,6,Jaipur,Kolkata Knight Riders,field,159,Rajasthan Royals,102,58,48,9,8.5,7.25,1
113,6,Jaipur,Rajasthan Royals,field,145,Mumbai Indians,67,79,60,7,6.7,7.9,1
11316,4,Jaipur,Chennai Super Kings,field,158,Rajasthan Royals,116,43,20,6,6.96,12.9,1
486,2,Cuttack,Chennai Super Kings,field,231,Kings XI Punjab,48,184,82,9,7.578947368421052,13.463414634146341,0
117,3,Mumbai,Rajasthan Royals,field,163,Chennai Super Kings,109,55,33,6,7.517241379310345,10.0,1
397,2,Kolkata,Sunrisers Hyderabad,bat,180,Kolkata Knight Riders,92,89,40,7,6.9,13.35,0
11412,7,Chennai,Mumbai Indians,bat,136,Chennai Super Kings,109,28,35,6,7.694117647058824,4.8,1
530,5,Mumbai,Chennai Super Kings,bat,183,Mumbai Indians,142,42,49,8,12.0,5.142857142857143,1
7926,1,Kolkata,Kolkata Knight Riders,field,184,Chennai Super Kings,34,151,101,9,10.736842105263158,8.970297029702971,1
425,5,Chennai,Kings XI Punjab,bat,186,Chennai Super Kings,43,144,79,8,6.2926829268292686,10.936708860759493,0
126,4,Cape Town,Kolkata Knight Riders,field,150,Rajasthan Royals,3,148,116,10,4.5,7.655172413793103,0
392,6,Bangalore,Royal Challengers Bangalore,field,154,Kolkata Knight Riders,19,136,96,9,4.75,8.5,1
11323,2,Mohali,Rajasthan Royals,field,190,Kings XI Punjab,144,47,16,5,8.307692307692308,17.625,0
168,4,Durban,Kolkata Knight Riders,field,101,Rajasthan Royals,90,12,14,4,5.09433962264151,5.142857142857143,1
47,2,Hyderabad,Sunrisers Hyderabad,bat,138,Mumbai Indians,24,115,100,9,7.2,6.9,1
603,5,Hyderabad,Royal Challengers Bangalore,field,194,Sunrisers Hyderabad,161,34,13,5,9.02803738317757,15.692307692307692,0
580,7,Bangalore,Sunrisers Hyderabad,field,227,Royal Challengers Bangalore,12,216,113,10,10.285714285714286,11.469026548672566,0
418,5,Chennai,Kolkata Knight Riders,field,200,Chennai Super Kings,132,69,25,7,8.336842105263157,16.56,0
258,4,Kolkata,Royal Challengers Bangalore,field,171,Kolkata Knight Riders,67,105,74,10,8.73913043478261,8.513513513513514,1
7903,5,Kolkata,Sunrisers Hyderabad,field,145,Kolkata Knight Riders,50,96,85,8,8.571428571428571,6.776470588235294,1
478,5,Ranchi,Kolkata Knight Riders,bat,148,Chennai Super Kings,88,61,37,4,6.36144578313253,9.891891891891891,0
11145,1,Mohali,Kings XI Punjab,field,187,Mumbai Indians,107,81,47,9,8.794520547945206,10.340425531914894,1
11148,5,Chennai,Rajasthan Royals,field,182,Chennai Super Kings,78,105,61,7,7.932203389830509,10.327868852459016,0
544,4,Chandigarh,Kings XI Punjab,field,150,Sunrisers Hyderabad,47,104,74,7,6.130434782608695,8.432432432432432,0
11142,1,Kolkata,Kings XI Punjab,field,223,Kolkata Knight Riders,80,144,59,7,7.868852459016393,14.64406779661017,0
11327,2,Jaipur,Rajasthan Royals,field,171,Mumbai Indians,14,158,112,10,10.5,8.464285714285714,1
11317,5,Kolkata,Delhi Capitals,field,183,Kolkata Knight Riders,74,110,67,8,8.377358490566039,9.850746268656716,1
11331,5,Jaipur,Delhi Capitals,field,196,Rajasthan Royals,44,153,91,10,9.10344827586207,10.087912087912088,1
142,6,Port Elizabeth,Kings XI Punjab,bat,153,Kolkata Knight Riders,5,149,108,9,2.5,8.277777777777779,1
507,1,Ranchi,Sunrisers Hyderabad,field,185,Chennai Super Kings,158,28,23,9,9.77319587628866,7.304347826086956,1
134,4,Durban,Royal Challengers Bangalore,bat,139,Kolkata Knight Riders,129,11,8,6,6.910714285714286,8.25,1
45,3,Bangalore,Kolkata Knight Riders,field,158,Royal Challengers Bangalore,138,21,51,8,12.0,2.4705882352941178,1
192,1,Bangalore,Chennai Super Kings,field,171,Royal Challengers Bangalore,34,138,77,9,4.744186046511628,10.753246753246753,0
11149,1,Mohali,Delhi Capitals,field,175,Kings XI Punjab,54,122,83,9,8.756756756756756,8.819277108433734,0
476,2,Abu Dhabi,Kolkata Knight Riders,bat,152,Rajasthan Royals,146,7,4,2,7.551724137931035,10.5,0
11137,3,Chennai,Chennai Super Kings,field,74,Royal Challengers Bangalore,62,13,33,7,4.275862068965517,2.3636363636363638,1
457,3,Kolkata,Chennai Super Kings,bat,148,Mumbai Indians,95,54,21,2,5.757575757575758,15.428571428571429,0
317,1,Bangalore,Royal Challengers Bangalore,field,165,Kolkata Knight Riders,25,141,77,7,3.488372093023256,10.987012987012987,0
472,1,Abu Dhabi,Kolkata Knight Riders,field,132,Kings XI Punjab,25,108,83,7,4.054054054054054,7.807228915662651,0
338,6,Jaipur,Rajasthan Royals,field,189,Royal Challengers Bangalore,48,142,84,10,8.0,10.142857142857142,0
7901,1,Bengaluru,Royal Challengers Bangalore,field,161,Kings XI Punjab,113,49,29,6,7.450549450549451,10.137931034482758,1
391,4,Chandigarh,Chennai Super Kings,field,138,Kings XI Punjab,57,82,68,10,6.576923076923077,7.235294117647059,1
135,6,Durban,Mumbai Indians,bat,119,Kings XI Punjab,47,73,60,6,4.7,7.3,0
7927,6,Indore,Mumbai Indians,field,184,Kings XI Punjab,127,58,24,6,7.9375,14.5,1
7928,6,Pune,Chennai Super Kings,field,131,Royal Challengers Bangalore,27,105,90,9,5.4,7.0,1
7896,4,Kolkata,Kolkata Knight Riders,field,182,Royal Challengers Bangalore,53,130,92,9,11.357142857142858,8.478260869565217,1
11320,3,Kolkata,Chennai Super Kings,field,170,Kolkata Knight Riders,40,131,93,9,8.88888888888889,8.451612903225806,1
322,6,Kolkata,Kolkata Knight Riders,bat,131,Rajasthan Royals,26,106,90,9,5.2,7.066666666666666,1
143,6,Johannesburg,Royal Challengers Bangalore,bat,149,Mumbai Indians,24,126,102,10,8.0,7.411764705882353,1
11413,1,Visakhapatnam,Delhi Capitals,field,171,Sunrisers Hyderabad,12,160,107,10,5.538461538461538,8.97196261682243,1
383,3,Bangalore,Mumbai Indians,field,156,Royal Challengers Bangalore,71,86,51,8,6.173913043478261,10.117647058823529,0
